Food type,methane gas level,humidity,temperature,spoiled or not spoiled,outcome
Fruits,325,81,21.41,not spoiled,0
Fruits,321,80,21.61,not spoiled,0
Fruits,318,77,21.59,not spoiled,0
Fruits,325,84,21.71,not spoiled,0
Fruits,326,81,21.89,not spoiled,0
Fruits,324,74,21.89,not spoiled,0
Fruits,327,82,21.83,not spoiled,0
Fruits,329,78,21.95,not spoiled,0
Fruits,330,79,22.23,not spoiled,0
Fruits,321,80,22.1,not spoiled,0
Fruits,324,78,21.99,not spoiled,0
Fruits,328,85,22.28,not spoiled,0
Fruits,331,76,22.2,not spoiled,0
Fruits,331,80,22.05,not spoiled,0
Fruits,331,81,22.21,not spoiled,0
Fruits,329,80,22.07,not spoiled,0
Fruits,329,79,22.0,not spoiled,0
Fruits,329,79,22.25,not spoiled,0
Fruits,333,78,22.47,not spoiled,0
Fruits,329,78,22.52,not spoiled,0
Fruits,334,83,22.34,not spoiled,0
Fruits,333,79,22.25,not spoiled,0
Fruits,332,86,22.88,not spoiled,0
Fruits,331,82,22.72,not spoiled,0
Fruits,329,72,22.99,not spoiled,0
Fruits,332,83,23.04,not spoiled,0
Fruits,333,80,22.97,not spoiled,0
Fruits,327,76,22.92,not spoiled,0
Fruits,334,84,22.91,not spoiled,0
Fruits,338,79,23.13,not spoiled,0
Fruits,337,78,23.04,not spoiled,0
Fruits,334,81,23.03,not spoiled,0
Fruits,336,83,22.86,not spoiled,0
Fruits,335,80,23.21,not spoiled,0
Fruits,337,80,23.44,not spoiled,0
Fruits,342,78,23.52,not spoiled,0
Fruits,341,83,23.39,not spoiled,0
Fruits,340,80,23.3,not spoiled,0
Fruits,337,79,23.62,not spoiled,0
Fruits,341,79,23.53,not spoiled,0
Fruits,334,83,23.53,not spoiled,0
Fruits,339,79,23.42,not spoiled,0
Fruits,342,83,24.01,not spoiled,0
Fruits,342,79,23.85,not spoiled,0
Fruits,343,82,23.92,not spoiled,0
Fruits,342,81,23.72,not spoiled,0
Fruits,341,77,23.91,not spoiled,0
Fruits,343,80,23.94,not spoiled,0
Fruits,339,73,24.12,not spoiled,0
Fruits,340,78,24.26,not spoiled,0
Fruits,343,75,23.89,not spoiled,0
Fruits,344,86,23.99,not spoiled,0
Fruits,338,75,24.3,not spoiled,0
Fruits,345,88,24.18,not spoiled,0
Fruits,347,82,24.43,not spoiled,0
Fruits,344,78,24.31,not spoiled,0
Fruits,352,82,24.23,not spoiled,0
Fruits,343,78,24.2,not spoiled,0
Fruits,345,76,24.59,not spoiled,0
Fruits,345,80,24.65,not spoiled,0
Fruits,346,82,24.77,not spoiled,0
Fruits,346,84,24.72,not spoiled,0
Fruits,343,81,24.16,not spoiled,0
Fruits,346,78,24.85,not spoiled,0
Fruits,348,84,24.61,not spoiled,0
Fruits,352,83,24.6,not spoiled,0
Fruits,355,81,24.63,not spoiled,0
Fruits,353,84,24.67,not spoiled,0
Fruits,347,87,25.08,not spoiled,0
Fruits,348,78,24.98,not spoiled,0
Fruits,350,77,24.91,not spoiled,0
Fruits,356,78,25.19,not spoiled,0
Fruits,350,76,25.08,not spoiled,0
Fruits,347,82,25.44,not spoiled,0
Fruits,350,75,25.56,not spoiled,0
Fruits,354,84,25.36,not spoiled,0
Fruits,354,78,25.65,not spoiled,0
Fruits,352,84,25.71,not spoiled,0
Fruits,355,72,25.56,not spoiled,0
Fruits,346,79,25.86,not spoiled,0
Fruits,354,76,25.56,not spoiled,0
Fruits,357,84,25.41,not spoiled,0
Fruits,352,85,25.53,not spoiled,0
Fruits,352,73,25.71,not spoiled,0
Fruits,349,83,25.94,not spoiled,0
Fruits,360,83,25.74,not spoiled,0
Fruits,354,81,25.86,not spoiled,0
Fruits,357,82,25.83,not spoiled,0
Fruits,358,82,25.97,not spoiled,0
Fruits,361,83,26.32,spoiled,1
Fruits,357,77,26.23,not spoiled,0
Fruits,356,84,26.14,not spoiled,0
Fruits,359,81,26.46,not spoiled,0
Fruits,362,80,26.33,spoiled,1
Fruits,358,82,26.4,not spoiled,0
Fruits,356,76,26.6,not spoiled,0
Fruits,355,75,26.43,not spoiled,0
Fruits,356,80,26.67,not spoiled,0
Fruits,363,85,26.71,spoiled,1
Fruits,360,76,26.62,not spoiled,0
Fruits,359,81,26.48,not spoiled,0
Fruits,359,78,26.74,not spoiled,0
Fruits,362,77,26.96,spoiled,1
Fruits,361,82,26.97,spoiled,1
Fruits,362,82,27.15,spoiled,1
Fruits,367,78,26.87,spoiled,1
Fruits,368,84,27.12,spoiled,1
Fruits,359,81,26.9,not spoiled,0
Fruits,365,79,27.13,spoiled,1
Fruits,362,81,27.32,spoiled,1
Fruits,364,86,27.34,spoiled,1
Fruits,366,82,27.27,spoiled,1
Fruits,365,78,27.27,spoiled,1
Fruits,366,80,27.21,spoiled,1
Fruits,368,80,27.38,spoiled,1
Fruits,367,82,27.27,spoiled,1
Fruits,365,81,27.47,spoiled,1
Fruits,365,86,27.3,spoiled,1
Fruits,363,79,27.42,spoiled,1
Fruits,365,75,27.8,spoiled,1
Fruits,374,81,27.84,spoiled,1
Fruits,366,79,27.73,spoiled,1
Fruits,365,75,27.84,spoiled,1
Fruits,370,78,27.91,spoiled,1
Fruits,369,79,28.0,spoiled,1
Fruits,369,83,28.04,spoiled,1
Fruits,375,76,27.83,spoiled,1
Fruits,372,81,27.72,spoiled,1
Fruits,369,87,27.99,spoiled,1
Fruits,370,79,28.17,spoiled,1
Fruits,370,79,28.39,spoiled,1
Fruits,375,82,28.33,spoiled,1
Fruits,372,82,28.42,spoiled,1
Fruits,367,84,28.26,spoiled,1
Fruits,373,79,28.44,spoiled,1
Fruits,369,82,28.51,spoiled,1
Fruits,381,82,28.44,spoiled,1
Fruits,371,79,28.44,spoiled,1
Fruits,374,80,28.62,spoiled,1
Fruits,376,80,28.81,spoiled,1
Fruits,375,76,28.62,spoiled,1
Fruits,375,79,28.78,spoiled,1
Fruits,377,84,29.07,spoiled,1
Fruits,381,83,28.84,spoiled,1
Fruits,379,78,28.97,spoiled,1
Fruits,382,80,29.0,spoiled,1
Fruits,374,83,29.04,spoiled,1
Fruits,379,81,29.37,spoiled,1
Fruits,379,82,29.22,spoiled,1
Fruits,380,82,28.99,spoiled,1
Fruits,383,81,29.51,spoiled,1
Fruits,379,80,29.37,spoiled,1
Fruits,379,76,29.32,spoiled,1
Fruits,382,82,29.63,spoiled,1
Fruits,375,79,29.37,spoiled,1
Fruits,380,75,29.79,spoiled,1
Fruits,381,78,29.6,spoiled,1
Fruits,379,83,29.79,spoiled,1
Fruits,385,74,30.15,spoiled,1
Fruits,379,77,29.77,spoiled,1
Fruits,382,80,29.78,spoiled,1
Fruits,384,84,29.68,spoiled,1
Fruits,387,83,29.88,spoiled,1
Fruits,384,85,29.79,spoiled,1
Fruits,387,81,29.97,spoiled,1
Fruits,387,79,30.49,spoiled,1
Fruits,385,83,30.12,spoiled,1
Fruits,382,77,30.07,spoiled,1
Fruits,381,77,30.18,spoiled,1
Fruits,386,77,30.2,spoiled,1
Fruits,385,83,30.47,spoiled,1
Fruits,389,77,30.35,spoiled,1
Fruits,389,83,30.66,spoiled,1
Fruits,387,80,30.42,spoiled,1
Fruits,384,83,30.48,spoiled,1
Fruits,390,77,30.43,spoiled,1
Fruits,385,78,30.56,spoiled,1
Fruits,387,81,30.41,spoiled,1
Fruits,386,79,30.4,spoiled,1
Fruits,389,73,30.87,spoiled,1
Fruits,393,76,30.57,spoiled,1
Fruits,390,77,30.94,spoiled,1
Fruits,389,77,30.86,spoiled,1
Fruits,386,82,31.12,spoiled,1
Fruits,393,81,30.78,spoiled,1
Fruits,389,80,31.18,spoiled,1
Fruits,392,86,31.19,spoiled,1
Fruits,391,84,31.24,spoiled,1
Fruits,395,82,31.41,spoiled,1
Fruits,393,76,31.3,spoiled,1
Fruits,393,80,30.98,spoiled,1
Fruits,395,81,31.46,spoiled,1
Fruits,401,79,31.5,spoiled,1
Fruits,397,85,31.46,spoiled,1
Fruits,395,80,31.43,spoiled,1
Fruits,395,76,31.55,spoiled,1
Fruits,394,77,31.87,spoiled,1
Fruits,393,87,31.57,spoiled,1
Fruits,395,79,31.5,spoiled,1
Fruits,394,74,31.59,spoiled,1
Fruits,399,78,31.86,spoiled,1
Fruits,394,75,32.16,spoiled,1
Fruits,402,83,32.3,spoiled,1
Fruits,400,74,32.11,spoiled,1
Fruits,399,76,31.92,spoiled,1
Fruits,399,80,31.99,spoiled,1
Fruits,398,83,32.3,spoiled,1
Fruits,400,80,32.42,spoiled,1
Fruits,403,76,32.18,spoiled,1
Fruits,398,81,32.54,spoiled,1
Fruits,396,79,32.34,spoiled,1
Fruits,403,83,32.54,spoiled,1
Fruits,402,83,32.65,spoiled,1
Fruits,398,78,32.31,spoiled,1
Fruits,400,82,32.65,spoiled,1
Fruits,400,81,32.85,spoiled,1
Fruits,401,84,32.61,spoiled,1
Fruits,402,82,32.58,spoiled,1
Fruits,403,82,32.87,spoiled,1
Fruits,402,84,32.86,spoiled,1
Fruits,402,80,32.85,spoiled,1
Fruits,404,78,32.95,spoiled,1
Fruits,406,81,32.75,spoiled,1
Fruits,405,79,33.11,spoiled,1
Fruits,409,82,33.34,spoiled,1
Fruits,408,80,33.05,spoiled,1
Fruits,402,81,33.08,spoiled,1
Fruits,409,76,33.28,spoiled,1
Fruits,409,82,33.74,spoiled,1
Fruits,406,76,33.53,spoiled,1
Fruits,404,83,33.4,spoiled,1
Fruits,408,83,33.47,spoiled,1
Fruits,409,81,33.7,spoiled,1
Fruits,406,81,33.43,spoiled,1
Fruits,405,79,33.71,spoiled,1
Fruits,410,78,33.5,spoiled,1
Fruits,409,80,33.86,spoiled,1
Fruits,409,86,33.73,spoiled,1
Fruits,411,81,33.86,spoiled,1
Fruits,408,76,33.83,spoiled,1
Fruits,410,75,34.04,spoiled,1
Fruits,414,76,33.96,spoiled,1
Fruits,411,79,34.36,spoiled,1
Fruits,408,84,34.3,spoiled,1
Fruits,412,77,33.94,spoiled,1
Fruits,410,84,34.22,spoiled,1
Fruits,415,81,34.35,spoiled,1
Fruits,415,81,34.22,spoiled,1
Fruits,410,81,34.53,spoiled,1
Fruits,417,82,34.56,spoiled,1
Fruits,412,79,34.44,spoiled,1
Fruits,420,73,34.65,spoiled,1
Fruits,416,78,34.19,spoiled,1
Fruits,413,77,34.81,spoiled,1
Fruits,413,81,34.79,spoiled,1
Fruits,418,81,34.54,spoiled,1
Fruits,416,79,34.8,spoiled,1
Fruits,418,85,34.51,spoiled,1
Fruits,423,78,34.75,spoiled,1
Fruits,416,73,35.08,spoiled,1
Fruits,419,80,34.96,spoiled,1
Fruits,424,84,35.01,spoiled,1
Fruits,420,81,35.08,spoiled,1
Fruits,415,79,35.11,spoiled,1
Fruits,422,81,35.32,spoiled,1
Fruits,417,86,35.13,spoiled,1
Fruits,425,77,35.34,spoiled,1
Fruits,419,80,35.16,spoiled,1
Fruits,431,82,35.49,spoiled,1
Fruits,427,81,35.38,spoiled,1
Fruits,420,79,35.48,spoiled,1
Fruits,423,79,35.48,spoiled,1
Fruits,426,79,35.55,spoiled,1
Fruits,426,82,35.49,spoiled,1
Fruits,425,81,35.74,spoiled,1
Fruits,428,86,35.82,spoiled,1
Fruits,424,75,35.59,spoiled,1
Fruits,424,85,35.76,spoiled,1
Fruits,424,79,35.9,spoiled,1
Fruits,428,80,35.86,spoiled,1
Fruits,427,83,35.97,spoiled,1
Bread,337,72,20.04,not spoiled,0
Bread,338,73,20.17,not spoiled,0
Bread,335,77,19.8,not spoiled,0
Bread,338,78,20.2,not spoiled,0
Bread,345,71,20.24,not spoiled,0
Bread,343,78,20.51,not spoiled,0
Bread,339,78,20.08,not spoiled,0
Bread,340,72,20.6,not spoiled,0
Bread,346,80,20.43,not spoiled,0
Bread,347,71,20.54,not spoiled,0
Bread,344,73,20.77,not spoiled,0
Bread,347,76,20.65,not spoiled,0
Bread,342,72,20.68,not spoiled,0
Bread,345,76,20.71,not spoiled,0
Bread,340,76,20.65,not spoiled,0
Bread,344,74,20.77,not spoiled,0
Bread,346,77,20.72,not spoiled,0
Bread,341,74,20.87,not spoiled,0
Bread,348,76,20.58,not spoiled,0
Bread,349,78,21.05,not spoiled,0
Bread,350,77,21.02,not spoiled,0
Bread,354,77,21.04,not spoiled,0
Bread,349,72,21.17,not spoiled,0
Bread,348,77,20.97,not spoiled,0
Bread,343,72,21.53,not spoiled,0
Bread,350,71,21.28,not spoiled,0
Bread,350,75,21.32,not spoiled,0
Bread,345,72,21.25,not spoiled,0
Bread,349,77,21.45,not spoiled,0
Bread,350,77,21.71,not spoiled,0
Bread,352,69,21.71,not spoiled,0
Bread,353,73,21.73,not spoiled,0
Bread,349,71,21.74,not spoiled,0
Bread,352,74,21.65,not spoiled,0
Bread,353,76,21.54,not spoiled,0
Bread,351,74,21.78,not spoiled,0
Bread,351,73,21.83,not spoiled,0
Bread,355,79,22.07,not spoiled,0
Bread,352,68,22.01,not spoiled,0
Bread,350,79,22.26,not spoiled,0
Bread,358,73,22.25,not spoiled,0
Bread,351,75,22.05,not spoiled,0
Bread,354,73,21.9,not spoiled,0
Bread,356,80,22.43,not spoiled,0
Bread,356,71,22.48,not spoiled,0
Bread,356,75,22.12,not spoiled,0
Bread,347,77,22.61,not spoiled,0
Bread,354,70,22.49,not spoiled,0
Bread,357,72,22.51,not spoiled,0
Bread,356,75,22.78,not spoiled,0
Bread,358,72,22.79,not spoiled,0
Bread,360,73,22.74,not spoiled,0
Bread,359,74,22.76,not spoiled,0
Bread,356,77,22.83,not spoiled,0
Bread,357,74,22.73,not spoiled,0
Bread,364,78,22.84,not spoiled,0
Bread,358,72,22.76,not spoiled,0
Bread,359,71,22.9,not spoiled,0
Bread,361,81,22.95,not spoiled,0
Bread,364,73,22.96,not spoiled,0
Bread,358,71,23.12,not spoiled,0
Bread,359,70,23.11,not spoiled,0
Bread,356,78,23.28,not spoiled,0
Bread,360,74,23.02,not spoiled,0
Bread,363,74,23.29,not spoiled,0
Bread,361,75,23.38,not spoiled,0
Bread,368,78,23.37,not spoiled,0
Bread,363,74,23.44,not spoiled,0
Bread,363,82,23.28,not spoiled,0
Bread,362,75,23.62,not spoiled,0
Bread,360,78,23.72,not spoiled,0
Bread,364,77,23.75,not spoiled,0
Bread,366,75,23.88,not spoiled,0
Bread,364,73,23.81,not spoiled,0
Bread,366,76,23.9,not spoiled,0
Bread,363,77,23.9,not spoiled,0
Bread,362,73,24.03,not spoiled,0
Bread,366,75,23.75,not spoiled,0
Bread,367,79,23.9,not spoiled,0
Bread,366,81,24.32,not spoiled,0
Bread,368,78,23.77,not spoiled,0
Bread,370,81,24.17,not spoiled,0
Bread,370,73,24.42,not spoiled,0
Bread,371,77,24.28,not spoiled,0
Bread,372,79,24.28,not spoiled,0
Bread,370,72,24.42,not spoiled,0
Bread,370,74,24.4,not spoiled,0
Bread,375,80,24.5,not spoiled,0
Bread,372,72,24.45,not spoiled,0
Bread,368,71,24.77,not spoiled,0
Bread,365,80,24.87,not spoiled,0
Bread,370,79,24.69,not spoiled,0
Bread,373,76,24.55,not spoiled,0
Bread,374,75,24.73,not spoiled,0
Bread,368,74,24.83,not spoiled,0
Bread,374,76,24.99,not spoiled,0
Bread,376,80,24.81,not spoiled,0
Bread,375,76,24.9,not spoiled,0
Bread,374,82,25.15,not spoiled,0
Bread,373,72,25.26,not spoiled,0
Bread,373,75,25.08,not spoiled,0
Bread,377,74,25.02,not spoiled,0
Bread,376,72,25.77,not spoiled,0
Bread,374,75,25.45,not spoiled,0
Bread,383,76,25.34,not spoiled,0
Bread,371,77,25.56,not spoiled,0
Bread,375,82,25.46,not spoiled,0
Bread,374,76,25.66,not spoiled,0
Bread,378,78,25.61,not spoiled,0
Bread,371,75,25.65,not spoiled,0
Bread,381,80,25.67,not spoiled,0
Bread,381,82,25.52,not spoiled,0
Bread,379,77,26.08,not spoiled,0
Bread,377,72,25.7,not spoiled,0
Bread,381,73,25.69,not spoiled,0
Bread,380,76,25.92,not spoiled,0
Bread,382,76,25.86,not spoiled,0
Bread,379,77,26.04,not spoiled,0
Bread,379,76,26.21,not spoiled,0
Bread,384,75,26.3,not spoiled,0
Bread,383,73,26.33,not spoiled,0
Bread,381,76,26.21,not spoiled,0
Bread,382,81,26.32,not spoiled,0
Bread,382,78,26.42,not spoiled,0
Bread,383,77,26.15,not spoiled,0
Bread,386,78,26.55,not spoiled,0
Bread,382,74,26.3,not spoiled,0
Bread,381,73,26.88,not spoiled,0
Bread,384,73,26.56,not spoiled,0
Bread,382,75,26.64,not spoiled,0
Bread,381,74,26.61,not spoiled,0
Bread,387,79,26.68,not spoiled,0
Bread,384,74,27.17,not spoiled,0
Bread,380,73,27.02,not spoiled,0
Bread,388,81,26.7,not spoiled,0
Bread,384,74,27.21,not spoiled,0
Bread,388,75,27.21,not spoiled,0
Bread,390,76,27.04,not spoiled,0
Bread,387,72,27.18,not spoiled,0
Bread,381,79,27.19,not spoiled,0
Bread,382,77,27.54,not spoiled,0
Bread,386,80,27.17,not spoiled,0
Bread,388,73,27.37,not spoiled,0
Bread,392,75,27.33,not spoiled,0
Bread,390,75,27.23,not spoiled,0
Bread,397,76,27.83,not spoiled,0
Bread,385,71,27.37,not spoiled,0
Bread,390,75,27.64,not spoiled,0
Bread,389,71,27.39,not spoiled,0
Bread,391,76,27.65,not spoiled,0
Bread,396,69,27.82,not spoiled,0
Bread,397,69,27.69,not spoiled,0
Bread,392,77,27.95,not spoiled,0
Bread,394,73,27.87,not spoiled,0
Bread,393,72,28.14,not spoiled,0
Bread,389,79,28.22,not spoiled,0
Bread,393,76,27.98,not spoiled,0
Bread,392,78,28.13,not spoiled,0
Bread,393,75,28.2,not spoiled,0
Bread,391,83,28.32,not spoiled,0
Bread,395,73,28.28,not spoiled,0
Bread,396,80,28.36,not spoiled,0
Bread,397,75,28.34,not spoiled,0
Bread,396,70,28.45,not spoiled,0
Bread,401,76,28.68,not spoiled,0
Bread,403,76,28.63,not spoiled,0
Bread,395,72,28.69,not spoiled,0
Bread,400,72,28.75,not spoiled,0
Bread,403,75,28.67,not spoiled,0
Bread,400,76,28.79,not spoiled,0
Bread,400,68,28.63,not spoiled,0
Bread,393,78,29.04,not spoiled,0
Bread,397,74,28.48,not spoiled,0
Bread,397,71,28.94,not spoiled,0
Bread,403,78,29.17,not spoiled,0
Bread,397,75,28.85,not spoiled,0
Bread,399,79,29.16,not spoiled,0
Bread,403,76,29.05,not spoiled,0
Bread,398,75,29.15,not spoiled,0
Bread,402,75,29.4,not spoiled,0
Bread,402,76,29.34,not spoiled,0
Bread,404,74,29.06,not spoiled,0
Bread,404,72,29.27,not spoiled,0
Bread,404,77,29.61,not spoiled,0
Bread,403,75,29.58,not spoiled,0
Bread,398,75,29.83,not spoiled,0
Bread,404,78,29.87,not spoiled,0
Bread,404,75,29.62,not spoiled,0
Bread,406,75,30.1,spoiled,1
Bread,403,73,29.78,not spoiled,0
Bread,405,76,29.68,not spoiled,0
Bread,405,76,29.78,not spoiled,0
Bread,403,78,29.59,not spoiled,0
Bread,402,73,30.22,spoiled,1
Bread,407,74,30.27,spoiled,1
Bread,409,77,29.93,not spoiled,0
Bread,405,76,30.1,spoiled,1
Bread,406,72,30.2,spoiled,1
Bread,410,79,30.1,spoiled,1
Bread,410,70,30.03,spoiled,1
Bread,409,77,30.31,spoiled,1
Bread,409,71,30.35,spoiled,1
Bread,410,81,30.39,spoiled,1
Bread,411,70,30.53,spoiled,1
Bread,406,78,30.77,spoiled,1
Bread,415,75,30.56,spoiled,1
Bread,411,74,30.68,spoiled,1
Bread,412,76,30.82,spoiled,1
Bread,408,77,30.84,spoiled,1
Bread,410,72,30.72,spoiled,1
Bread,412,73,30.88,spoiled,1
Bread,406,77,31.0,spoiled,1
Bread,409,70,30.8,spoiled,1
Bread,410,73,31.21,spoiled,1
Bread,409,84,31.28,spoiled,1
Bread,413,72,31.01,spoiled,1
Bread,413,78,31.2,spoiled,1
Bread,418,73,31.32,spoiled,1
Bread,411,77,31.19,spoiled,1
Bread,415,77,31.4,spoiled,1
Bread,412,78,31.4,spoiled,1
Bread,410,74,31.21,spoiled,1
Bread,417,81,31.55,spoiled,1
Bread,418,73,31.37,spoiled,1
Bread,418,76,31.73,spoiled,1
Bread,412,76,31.54,spoiled,1
Bread,417,72,31.67,spoiled,1
Bread,419,74,31.95,spoiled,1
Bread,420,75,31.87,spoiled,1
Bread,420,74,31.68,spoiled,1
Bread,421,82,31.74,spoiled,1
Bread,422,72,31.86,spoiled,1
Bread,419,79,32.06,spoiled,1
Bread,421,78,32.11,spoiled,1
Bread,422,75,31.98,spoiled,1
Bread,421,72,31.98,spoiled,1
Bread,424,73,32.25,spoiled,1
Bread,423,73,32.23,spoiled,1
Bread,419,70,32.63,spoiled,1
Bread,417,72,32.37,spoiled,1
Bread,421,71,32.69,spoiled,1
Bread,418,79,32.29,spoiled,1
Bread,422,77,32.28,spoiled,1
Bread,422,77,32.4,spoiled,1
Bread,427,77,32.8,spoiled,1
Bread,425,76,32.94,spoiled,1
Bread,426,79,32.61,spoiled,1
Bread,422,73,32.71,spoiled,1
Bread,429,75,32.65,spoiled,1
Bread,427,77,32.61,spoiled,1
Bread,426,71,33.04,spoiled,1
Bread,420,84,33.02,spoiled,1
Bread,429,75,33.04,spoiled,1
Bread,431,75,32.88,spoiled,1
Bread,426,79,33.38,spoiled,1
Bread,427,78,33.11,spoiled,1
Bread,425,75,33.32,spoiled,1
Bread,422,75,33.07,spoiled,1
Bread,426,70,33.32,spoiled,1
Bread,433,73,33.44,spoiled,1
Bread,431,77,33.5,spoiled,1
Bread,426,76,33.52,spoiled,1
Bread,427,79,33.63,spoiled,1
Bread,436,75,33.43,spoiled,1
Bread,427,71,33.68,spoiled,1
Bread,428,78,33.72,spoiled,1
Bread,429,79,33.79,spoiled,1
Bread,427,78,33.82,spoiled,1
Bread,429,75,33.67,spoiled,1
Bread,430,78,33.72,spoiled,1
Bread,429,85,33.63,spoiled,1
Bread,436,75,34.14,spoiled,1
Bread,429,71,34.19,spoiled,1
Bread,432,73,34.25,spoiled,1
Bread,430,77,34.22,spoiled,1
Bread,433,70,33.9,spoiled,1
Bread,431,76,34.12,spoiled,1
Bread,434,76,34.35,spoiled,1
Bread,435,80,34.4,spoiled,1
Bread,439,79,34.4,spoiled,1
Bread,433,78,34.54,spoiled,1
Bread,440,69,34.54,not spoiled,0
Bread,433,78,34.6,spoiled,1
Bread,435,77,34.54,spoiled,1
Bread,442,76,34.84,spoiled,1
Bread,445,70,34.68,spoiled,1
Bread,442,73,34.59,spoiled,1
Bread,437,71,34.73,spoiled,1
Bread,439,69,34.84,not spoiled,0
Bread,440,75,35.1,spoiled,1
Bread,439,73,34.99,spoiled,1
Bread,436,83,35.02,spoiled,1
Bread,440,74,34.92,spoiled,1
Bread,438,79,35.27,spoiled,1
Bread,437,70,35.11,spoiled,1
Bread,439,73,35.24,spoiled,1
Bread,441,75,35.53,spoiled,1
Bread,444,72,35.44,spoiled,1
Bread,440,74,35.17,spoiled,1
Bread,441,74,35.2,spoiled,1
Bread,444,74,35.51,spoiled,1
Bread,442,81,35.39,spoiled,1
Bread,444,76,35.72,spoiled,1
Bread,443,76,35.68,spoiled,1
Bread,444,77,35.75,spoiled,1
Bread,440,77,35.67,spoiled,1
Bread,444,75,36.09,spoiled,1
Bread,448,74,36.31,spoiled,1
Bread,445,76,35.89,spoiled,1
Bread,442,78,36.04,spoiled,1
Bread,450,78,36.05,spoiled,1
Bread,448,74,36.05,spoiled,1
Bread,448,77,36.01,spoiled,1
Bread,448,74,36.03,spoiled,1
Bread,443,75,36.07,spoiled,1
Bread,449,74,36.35,spoiled,1
Bread,451,74,36.27,spoiled,1
Bread,446,79,36.01,spoiled,1
Bread,442,75,36.52,spoiled,1
Bread,449,75,36.49,spoiled,1
Bread,449,71,36.75,spoiled,1
Bread,444,74,36.66,spoiled,1
Bread,451,74,36.43,spoiled,1
Bread,451,73,36.37,spoiled,1
Bread,446,75,36.65,spoiled,1
Bread,456,74,36.72,spoiled,1
Bread,453,75,37.0,spoiled,1
Bread,445,75,36.91,spoiled,1
Bread,454,72,37.14,spoiled,1
Bread,454,74,36.82,spoiled,1
Bread,456,75,37.21,spoiled,1
Bread,450,79,37.23,spoiled,1
Bread,455,76,36.87,spoiled,1
Bread,452,73,37.42,spoiled,1
Bread,452,76,37.29,spoiled,1
Bread,451,80,37.39,spoiled,1
Bread,448,78,37.25,spoiled,1
Bread,456,77,37.62,spoiled,1
Bread,454,77,37.3,spoiled,1
Bread,447,79,37.66,spoiled,1
Bread,456,78,37.71,spoiled,1
Bread,459,77,37.49,spoiled,1
Bread,452,78,37.99,spoiled,1
Bread,454,72,37.78,spoiled,1
Bread,458,70,37.89,spoiled,1
Bread,449,75,37.62,spoiled,1
Bread,456,75,38.21,spoiled,1
Bread,459,73,37.76,spoiled,1
Bread,456,77,38.15,spoiled,1
Sweets/Desserts,343,78,19.81,not spoiled,0
Sweets/Desserts,337,76,19.86,not spoiled,0
Sweets/Desserts,340,72,19.86,not spoiled,0
Sweets/Desserts,339,73,20.06,not spoiled,0
Sweets/Desserts,336,76,20.37,not spoiled,0
Sweets/Desserts,345,77,20.61,not spoiled,0
Sweets/Desserts,340,75,20.32,not spoiled,0
Sweets/Desserts,346,72,20.48,not spoiled,0
Sweets/Desserts,346,74,20.27,not spoiled,0
Sweets/Desserts,345,82,20.15,not spoiled,0
Sweets/Desserts,346,71,20.79,not spoiled,0
Sweets/Desserts,342,76,20.48,not spoiled,0
Sweets/Desserts,350,81,20.73,not spoiled,0
Sweets/Desserts,345,74,20.7,not spoiled,0
Sweets/Desserts,346,81,20.87,not spoiled,0
Sweets/Desserts,344,73,20.92,not spoiled,0
Sweets/Desserts,343,69,20.87,not spoiled,0
Sweets/Desserts,348,73,20.94,not spoiled,0
Sweets/Desserts,348,73,21.11,not spoiled,0
Sweets/Desserts,345,70,20.92,not spoiled,0
Sweets/Desserts,343,74,21.27,not spoiled,0
Sweets/Desserts,344,78,20.98,not spoiled,0
Sweets/Desserts,352,73,21.15,not spoiled,0
Sweets/Desserts,347,74,21.28,not spoiled,0
Sweets/Desserts,348,79,21.0,not spoiled,0
Sweets/Desserts,354,73,21.5,not spoiled,0
Sweets/Desserts,347,77,21.42,not spoiled,0
Sweets/Desserts,348,70,21.89,not spoiled,0
Sweets/Desserts,348,72,21.76,not spoiled,0
Sweets/Desserts,356,74,21.5,not spoiled,0
Sweets/Desserts,358,79,21.82,not spoiled,0
Sweets/Desserts,354,72,21.73,not spoiled,0
Sweets/Desserts,355,72,21.69,not spoiled,0
Sweets/Desserts,351,76,21.46,not spoiled,0
Sweets/Desserts,359,76,21.55,not spoiled,0
Sweets/Desserts,354,72,21.81,not spoiled,0
Sweets/Desserts,356,73,21.79,not spoiled,0
Sweets/Desserts,354,78,21.95,not spoiled,0
Sweets/Desserts,354,71,22.17,not spoiled,0
Sweets/Desserts,360,76,22.15,not spoiled,0
Sweets/Desserts,357,73,21.96,not spoiled,0
Sweets/Desserts,360,79,22.26,not spoiled,0
Sweets/Desserts,357,77,22.04,not spoiled,0
Sweets/Desserts,354,78,22.05,not spoiled,0
Sweets/Desserts,355,73,22.33,not spoiled,0
Sweets/Desserts,358,77,22.21,not spoiled,0
Sweets/Desserts,356,77,22.28,not spoiled,0
Sweets/Desserts,355,77,22.58,not spoiled,0
Sweets/Desserts,362,74,22.58,not spoiled,0
Sweets/Desserts,357,75,22.48,not spoiled,0
Sweets/Desserts,360,69,22.34,not spoiled,0
Sweets/Desserts,361,80,22.53,not spoiled,0
Sweets/Desserts,358,73,22.98,not spoiled,0
Sweets/Desserts,365,74,22.89,not spoiled,0
